"agent_A","agent_B","contact","date_start","date_stop","duration","dist_min","dist_mean","dist_max"
97,96,2,895,906,11,1.39,7.48,14.46
97,98,0,564,574,10,11.05,12.45,14.48
97,98,1,923,940,17,3.56,8.26,14.11
97,99,0,456,464,8,5.32,9.34,14.16
97,99,1,647,654,7,8.54,10.99,14.22
97,99,2,838,844,6,10.38,12.1,14.95
97,99,3,930,939,9,1.44,7.61,13.97
97,99,4,1030,1034,4,13.08,13.83,14.66
97,100,0,877,883,6,8.77,10.85,13.94
97,100,1,965,978,13,3.64,9.89,14.89
97,101,0,473,482,9,8.5,10.96,14.8
97,101,1,583,588,5,12.8,13.63,14.94
97,101,2,1025,1025,0,14.91,14.91,14.91
97,102,0,595,599,4,11.51,12.42,13.37
97,102,1,1026,1047,21,9.51,11.99,14.96
97,103,0,496,498,2,13.9,14.19,14.59
97,103,1,738,746,8,4.13,8.78,13.88
97,103,2,901,908,7,3.07,8.16,13.82
97,104,0,484,484,0,14.84,14.84,14.84
97,104,1,621,623,2,14.65,14.76,14.93
98,91,0,635,646,11,4.58,8.83,13.99
98,91,1,994,1005,11,1.34,7.4,13.83
98,93,0,915,916,1,14.84,14.91,14.98
98,94,0,574,586,12,0.95,7.53,13.79
98,95,0,535,549,14,0.75,7.38,14.93
98,95,1,981,983,2,14.62,14.71,14.79
98,97,0,564,574,10,11.05,12.45,14.48
98,97,1,923,940,17,3.56,8.26,14.11
98,99,0,731,740,9,9.51,11.58,14.72
98,99,1,928,948,20,3.92,8.73,14.69
98,100,0,472,493,21,4.45,9.53,14.54
98,100,1,506,513,7,10.69,12.06,14.12
98,100,2,824,840,16,2.51,7.97,14.63
98,102,0,816,825,9,7.7,10.25,13.72
98,104,0,742,753,11,8.21,10.52,13.84
99,90,0,586,595,9,0.67,7.73,14.94
99,90,1,839,861,22,5.45,9.27,14.92
99,90,2,869,877,8,5.9,9.39,14.01
99,91,0,881,887,6,12.04,13.15,14.87
99,92,0,595,601,6,6.6,9.29,12.4
99,92,1,966,975,9,4.9,8.84,13.66
99,93,0,609,615,6,9.49,11.63,14.28
99,93,1,810,816,6,12.35,13.45,14.93
99,94,0,475,518,43,8.55,10.75,14.67
99,94,1,620,625,5,12.52,13.31,14.32
99,94,2,950,961,11,3.04,8.37,14.46
99,95,0,683,689,6,10.05,12.1,14.66
99,95,1,793,801,8,2.96,8.56,14.89
99,95,2,907,907,0,14.97,14.97,14.97
99,95,3,1068,1072,4,12.69,13.79,14.88
99,96,0,548,557,9,1.52,7.9,14.5
99,97,0,456,464,8,5.32,9.34,14.16
99,97,1,647,654,7,8.54,10.99,14.22
99,97,2,838,844,6,10.38,12.1,14.95
99,97,3,930,939,9,1.44,7.61,13.97
99,97,4,1030,1034,4,13.08,13.83,14.66
99,98,0,731,740,9,9.51,11.58,14.72
99,98,1,928,948,20,3.92,8.73,14.69
99,100,0,656,663,7,1.74,6.91,12.14
99,100,1,787,793,6,13.5,14.14,14.93
99,100,2,1065,1072,7,9.96,11.97,14.96
99,101,0,901,909,8,8.12,10.81,14.36
99,101,1,1055,1057,2,14.9,14.95,14.97
99,102,0,630,637,7,4.99,8.84,13.87
99,104,0,455,461,6,14.24,14.54,14.93
100,90,0,985,1007,22,9.25,11.4,14.81
100,91,0,684,691,7,9.05,11.36,14.45
100,91,1,952,958,6,9.62,11.64,14.47
100,92,0,537,542,5,9.96,11.87,14.54
100,92,1,694,697,3,12.61,13.31,14.21
100,92,2,1033,1033,0,14.91,14.91,14.91
100,93,0,453,459,6,6.63,9.96,13.9
100,93,1,801,805,4,10.93,12.23,13.58
100,94,0,734,743,9,2.51,8.08,14.28
100,95,0,880,882,2,14.35,14.56,14.79
100,96,0,512,527,15,7.99,10.72,14.81
100,96,1,810,816,6,6.26,9.23,12.89
100,97,0,877,883,6,8.77,10.85,13.94
100,97,1,965,978,13,3.64,9.74,14.89
100,98,0,472,493,21,4.45,9.58,14.54
100,98,1,506,513,7,10.69,12.06,14.12
100,98,2,824,840,16,2.51,7.97,14.63
100,99,0,656,663,7,1.74,6.91,12.14
100,99,1,787,793,6,13.5,14.14,14.93
100,102,0,821,827,6,4.04,8.22,12.61
100,103,0,887,891,4,11,12.25,13.62
100,103,1,988,989,1,14.53,14.56,14.59
100,104,0,867,876,9,4.15,8.6,14.35
101,90,0,811,819,8,1.16,7.94,14.67
101,91,0,474,479,5,11.88,12.99,14.55
101,91,1,559,567,8,3.05,8,13.98
101,91,2,645,652,7,6.16,9.12,12.76
101,91,3,735,735,0,14.96,14.96,14.96
101,91,4,817,825,8,2.61,7.98,13.84
101,93,0,510,514,4,10.88,12.01,13.13
101,93,1,676,689,13,5.14,9.87,14.78
101,93,2,842,849,7,1.36,7.39,13.51
101,95,0,481,483,2,14.28,14.52,14.99
101,95,1,742,748,6,10.38,12.18,14.29
101,95,2,902,917,15,1.9,7.83,14.44
101,95,3,1005,1013,8,5.55,9.6,14.79
101,96,0,695,701,6,4.99,8.6,12.33
101,96,1,982,1012,30,2.26,8.96,14.58
101,97,0,473,482,9,8.5,10.96,14.8
101,97,1,583,588,5,12.8,13.63,14.94
101,97,2,1025,1025,0,14.91,14.91,14.91
101,99,0,901,909,8,8.12,10.81,14.36
101,102,0,530,533,3,13.7,14.21,14.8
101,102,1,609,617,8,4.81,9.33,14.88
101,103,0,568,573,5,11.37,12.48,13.82
101,103,1,659,666,7,6,9.74,14.89
101,103,2,807,842,35,2.4,8.25,14.65
101,104,0,503,514,11,14.26,14.54,14.99
101,104,1,522,532,10,0.51,7.85,14.81
101,104,2,1009,1018,9,2.6,7.78,13.78
102,90,0,669,676,7,6.07,9.56,13.86
102,90,1,915,916,1,14.47,14.64,14.8
102,91,0,930,938,8,5.23,9.22,14.13
102,92,0,514,519,5,8.1,10.33,13.41
102,93,0,421,430,9,6.99,9.1,13.31
102,93,1,777,782,5,10.43,12.31,14.99
102,94,0,658,700,42,3.57,9.45,14.42
102,94,1,992,1000,8,8.52,11.33,14.98
102,95,0,1036,1040,4,2.99,8.95,14.91
102,96,0,718,753,35,6.2,9.74,14.92
102,97,0,595,599,4,11.51,12.42,13.37
102,97,1,1026,1039,13,9.51,11.19,14.96
102,98,0,816,825,9,7.7,10.25,13.72
102,99,0,630,637,7,4.99,8.84,13.87
102,100,0,821,827,6,4.04,8.22,12.61
102,101,0,530,533,3,13.7,14.21,14.8
102,101,1,609,617,8,4.81,9.33,14.88
102,103,0,862,868,6,7.8,10.76,14.49
102,103,1,964,965,1,14.36,14.46,14.55
102,104,0,533,559,26,0.87,7.26,14.1
102,104,1,573,579,6,14.33,14.6,14.99
103,90,0,446,459,13,6.04,9.51,14.26
103,90,1,613,643,30,0.43,7.94,13.91
103,90,2,809,816,7,1.65,6.92,12.19
103,90,3,986,993,7,3.74,8.1,13.41
103,91,0,816,823,7,11.25,13.07,14.78
103,92,0,638,643,5,11.81,12.93,14.33
103,92,1,876,876,0,13.58,13.58,13.58
103,92,2,881,891,10,5.12,8.95,13.57
103,93,0,465,471,6,9.81,11.33,13.21
103,93,1,558,566,8,8,10.72,14.4
103,93,2,837,841,4,13.66,14.17,14.77
103,95,0,496,505,9,2.86,7.86,13.53
103,95,1,591,600,9,4.74,8.86,13.84
103,95,2,688,692,4,13.03,13.64,14.52
103,96,0,763,769,6,3.55,7.78,12.06
103,96,1,901,908,7,12.63,13.42,14.7
103,96,2,931,937,6,8.79,10.98,13.74
103,97,0,496,498,2,13.9,14.19,14.59
103,97,1,738,746,8,4.13,8.83,13.88
103,97,2,901,908,7,3.07,8.16,13.82
103,100,0,887,891,4,11,12.25,13.62
103,100,1,988,989,1,14.53,14.56,14.59
103,101,0,568,573,5,11.37,12.48,13.82
103,101,1,659,666,7,6,9.74,14.89
103,101,2,807,842,35,2.4,8.19,14.65
103,102,0,862,868,6,7.8,10.76,14.49
103,102,1,964,965,1,14.36,14.46,14.55
103,104,0,928,934,6,11.36,12.57,14.18
104,92,0,979,991,12,0.01,7.33,13.62
104,93,0,510,519,9,1.86,7.45,13.41
104,94,0,965,975,10,6.8,10.05,14.52
104,95,0,480,486,6,11.51,12.89,14.6
104,95,1,998,1011,13,10.13,11.92,14.74
104,96,0,826,834,8,7.65,10.79,14.7
104,96,1,942,969,27,8.21,10.79,14.83
104,96,2,1007,1014,7,10.43,12.36,14.9
104,97,0,484,484,0,14.84,14.84,14.84
104,97,1,621,623,2,14.65,14.76,14.93
104,98,0,742,753,11,8.21,10.52,13.84
104,100,0,867,876,9,4.15,8.6,14.35
104,101,0,503,514,11,14.26,14.54,14.99
104,101,1,522,532,10,0.51,7.85,14.81
104,101,2,1009,1018,9,2.6,7.78,13.78
104,102,0,533,559,26,0.87,7.35,14.1
104,102,1,573,579,6,14.33,14.6,14.99
104,103,0,928,934,6,11.36,12.57,14.18
105,6,0,707,707,0,14.49,14.49,14.49
105,106,0,447,468,21,1.01,7.65,14.86
105,106,1,1048,1065,17,4.3,9.64,14.68
105,107,0,820,820,0,6.27,6.27,6.27
105,108,0,537,546,9,7.36,10.45,14.61
105,108,1,600,645,45,0.43,6.94,14.99
105,109,0,526,536,10,6.6,9.94,14.53
105,112,0,462,471,9,0.71,7.41,14.24
105,112,1,560,564,4,12.51,13.52,14.54
105,112,2,665,668,3,13.76,14.26,14.82
105,112,3,1038,1044,6,11.82,13.04,14.86
105,113,0,821,821,0,9.07,9.07,9.07
105,113,1,970,985,15,7.28,10.14,14.16
105,114,0,545,567,22,0.27,7.72,14.75
105,114,1,985,1019,34,5.05,9.06,14.85
105,114,2,1029,1055,26,1.67,7.69,14.55
105,116,0,506,516,10,7.93,10.73,14.45
105,116,1,820,820,0,14.48,14.48,14.48
105,116,2,941,949,8,9.88,11.85,14.55
105,118,0,865,872,7,10.67,12.12,14.18
105,118,1,1002,1015,13,2.72,7.8,13.84
105,119,0,1007,1013,6,11.27,12.61,14.97
105,210,0,754,758,4,12.19,13.22,14.46
105,218,0,797,802,5,9.68,11.35,13.59
105,219,0,717,727,10,1.78,7.54,13.25
105,220,0,791,800,9,10.51,12.59,14.78
105,223,0,781,790,9,1.87,7.54,13.6
106,105,0,447,468,21,1.01,7.65,14.86
106,105,1,1048,1055,7,4.3,7.86,14.03
106,107,0,655,663,8,1.84,7.84,13.93
106,108,0,716,729,13,0.2,7.44,14.7
106,110,0,633,642,9,2.08,8.17,14.57
106,110,1,1031,1041,10,9.88,11.57,14.02
106,111,0,493,515,22,1.3,8.41,14.42
106,112,0,465,475,10,10.73,12.23,14.72
106,112,1,606,609,3,12.4,13.18,14.29
106,113,0,548,558,10,0.26,7.97,14.69
106,113,1,945,946,1,14.93,14.95,14.98
106,113,2,949,953,4,11.33,12.44,13.8
106,114,0,638,651,13,3.69,8.71,14.93
106,114,1,1052,1055,3,10.41,12.27,14.26
106,115,0,705,708,3,14.28,14.54,14.8
106,115,1,1029,1038,9,9.78,11.54,14.21
106,117,0,542,548,6,9.92,11.71,14.37
106,117,1,719,724,5,11.12,12.34,13.88
106,117,2,978,986,8,3.69,8.6,14.45
106,118,0,497,507,10,5.78,9.29,14.87
106,118,1,819,825,6,14.16,14.42,14.83
106,119,0,874,876,2,13.26,13.63,13.85
106,119,1,1030,1036,6,6.44,9.76,13.74
107,17,0,835,835,0,13.98,13.98,13.98
107,17,1,840,845,5,12.27,13.23,14.6
107,18,0,836,846,10,2.9,7.5,14.52
107,23,0,911,927,16,4.35,9,14.84
107,28,0,835,835,0,10.55,10.55,10.55
107,28,1,933,935,2,7.63,10.15,12.74
107,105,0,820,820,0,6.27,6.27,6.27
107,106,0,655,663,8,1.84,7.08,13.93
107,106,1,1068,1068,0,14.45,14.45,14.45
107,109,0,598,602,4,12.36,13.3,14.89
107,110,0,421,434,13,2.41,7.6,13.77
107,110,1,957,986,29,3.37,8.18,14.26
107,113,0,825,828,3,12.9,13.68,14.87
107,113,1,960,967,7,9.25,11.13,13.71
107,114,0,467,481,14,1.94,7.86,14.82
107,114,1,672,676,4,14.35,14.57,14.91
107,114,2,938,938,0,10.12,10.12,10.12
107,114,3,1057,1068,11,3.14,8.57,14.08
107,115,0,511,518,7,12.87,13.56,14.72
107,115,1,571,582,11,2.56,8,14.49
107,115,2,820,830,10,3.58,8.46,14.3
107,116,0,630,641,11,1.22,8.19,13.78
107,116,1,748,791,43,9.75,12.96,14.93
107,116,2,815,816,1,14.66,14.78,14.9
107,116,3,939,940,1,12.99,13.91,14.83
107,117,0,701,707,6,9.83,11.68,14.16
107,118,0,697,704,7,5.51,9.69,14.81
107,118,1,786,789,3,13.78,14.15,14.53
107,118,2,1020,1030,10,3.59,8.64,14.45
107,119,0,441,453,12,2.65,8.26,13.75
107,119,1,529,533,4,12.75,13.53,14.99
107,119,2,700,703,3,12.81,13.39,13.98
107,123,0,852,871,19,0.57,7.45,14.48
108,105,0,537,546,9,7.36,10.45,14.61
108,105,1,600,645,45,0.43,6.86,14.99
108,106,0,716,729,13,0.2,7.44,14.7
108,109,0,490,501,11,10.33,11.95,14.57
108,109,1,584,596,12,4.7,9.08,14.81
108,110,0,793,798,5,12.96,13.66,14.66
108,111,0,594,597,3,14.35,14.55,14.84
108,111,1,766,784,18,2.33,7.73,14.13
108,112,0,672,675,3,13.78,14.26,14.96
108,112,1,982,982,0,5.37,5.37,5.37
108,113,0,994,1002,8,13.68,14.17,14.99
108,115,0,474,487,13,0.65,6.9,14.97
108,115,1,982,982,0,12.91,12.91,12.91
108,117,0,594,598,4,13.77,14.2,14.85
108,117,1,713,724,11,5.66,9.28,14.07
108,118,0,549,552,3,13.02,13.41,13.85
108,118,1,989,997,8,10.94,12.25,14.03
108,119,0,822,832,10,6.27,9.8,14.49
108,130,0,884,884,0,8.47,8.47,8.47
109,105,0,526,536,10,6.6,9.94,14.53
109,107,0,598,602,4,12.36,13.3,14.89
109,108,0,490,501,11,10.33,11.95,14.57
109,108,1,584,596,12,4.7,9.08,14.81
109,108,2,1026,1039,13,10.13,11.89,14.94
109,108,3,1043,1060,17,3.67,8.32,14.32
109,110,0,698,704,6,10.74,12.05,13.85
109,111,0,590,608,18,7.47,10.34,14.6
109,112,0,939,943,4,13.34,13.88,14.53
109,113,0,537,538,1,14.95,14.96,14.98
109,113,1,1037,1055,18,7.17,9.73,13.73
109,114,0,814,830,16,7.07,10.02,14.16
109,116,0,872,881,9,4.82,9.29,14.83
109,116,1,1053,1063,10,2.23,6.03,14.44
109,117,0,592,620,28,7.99,10.57,14.56
109,118,0,655,664,9,1.45,8.13,14.94
109,119,0,810,820,10,12.69,13.51,14.85
110,106,0,633,642,9,2.08,8.17,14.57
110,107,0,957,986,29,3.37,8.18,14.26
110,108,0,793,798,5,12.96,13.66,14.66
110,109,0,698,704,6,10.74,12.05,13.85
110,111,0,659,673,14,2.01,8.18,14.78
110,113,0,556,563,7,6.91,10.14,14.67
110,113,1,718,725,7,6.39,9.84,14.13
110,113,2,964,969,5,10.87,12.31,14.22
110,114,0,618,636,18,10.92,12.36,14.73
110,114,1,942,958,16,1.39,7.63,14.81
110,116,0,687,693,6,14.22,14.49,14.88
110,118,0,512,519,7,6.5,9.72,14.3
110,119,0,839,848,9,11.88,12.98,14.6
110,119,1,1022,1022,0,14.87,14.87,14.87
111,106,0,493,515,22,1.3,8.56,14.42
111,108,0,594,597,3,14.35,14.55,14.84
111,108,1,766,784,18,2.33,7.81,14.13
111,109,0,590,608,18,7.47,10.34,14.6
111,110,0,659,673,14,2.01,8.18,14.78
111,112,0,644,653,9,6.97,10.31,14.62
111,116,0,483,489,6,11.66,12.8,14.63
111,116,1,847,857,10,1,7.43,14.42
111,116,2,972,976,4,14.17,14.54,14.99
111,116,3,1000,1027,27,4.69,8.77,14.26
111,117,0,561,573,12,6.33,9.68,14.32
111,117,1,580,618,38,3.01,8.13,14.48
111,118,0,490,506,16,1.49,8.31,14.58
111,118,1,700,706,6,13.64,14.14,14.93
111,119,0,697,706,9,8.58,10.91,14.32
112,15,0,770,788,18,4,8.7,14.77
112,16,0,719,719,0,11.56,11.56,11.56
112,22,0,762,777,15,3.25,8.27,14.33
112,25,0,828,843,15,3.75,8.49,14.9
112,27,0,721,726,5,13.22,13.77,14.57
112,28,0,720,720,0,2.08,2.08,2.08
112,28,1,728,733,5,14.49,14.68,14.99
112,28,2,759,791,32,6.68,9.87,14.82
112,105,0,462,471,9,0.71,7.41,14.24
112,105,1,560,564,4,12.51,13.52,14.54
112,105,2,665,668,3,13.76,14.26,14.82
112,105,3,1038,1044,6,11.82,13.04,14.86
112,106,0,465,475,10,10.73,12.23,14.72
112,106,1,606,609,3,12.4,13.18,14.29
112,108,0,672,675,3,13.78,14.26,14.96
112,108,1,982,982,0,5.37,5.37,5.37
112,109,0,939,943,4,13.34,13.88,14.53
112,110,0,854,854,0,4.51,4.51,4.51
112,111,0,644,653,9,6.97,10.31,14.62
112,113,0,623,629,6,3.91,7.98,12.4
112,114,0,556,570,14,8.01,10.9,14.98
112,114,1,1033,1042,9,10.68,12.16,14.57
112,115,0,657,667,10,6.61,9.54,13.37
112,115,1,974,984,10,4.6,8.83,14.32
112,116,0,583,585,2,13.96,14.31,14.69
112,116,1,962,967,5,12.84,13.61,14.64
112,117,0,425,438,13,4.97,8.95,14.3
112,117,1,458,465,7,7.43,10.07,13.37
112,118,0,572,593,21,6.25,9.71,14.74
112,118,1,897,904,7,1.27,7.77,14.28
112,119,0,855,855,0,8.86,8.86,8.86
112,119,1,863,867,4,13.85,14.32,14.81
112,145,0,777,798,21,6.44,9.87,14.78
112,172,0,730,730,0,12.6,12.6,12.6
113,105,0,821,821,0,9.07,9.07,9.07
113,105,1,970,985,15,7.28,10.14,14.16
113,106,0,548,558,10,0.26,7.97,14.69
113,106,1,945,946,1,14.93,14.95,14.98
113,106,2,949,953,4,11.33,12.44,13.8
113,107,0,825,828,3,12.9,13.68,14.87
113,107,1,960,967,7,9.25,11.13,13.71
113,108,0,994,1002,8,13.68,14.17,14.99
113,108,1,1036,1044,8,6.47,8.98,13.88
113,109,0,537,538,1,14.95,14.96,14.98
113,109,1,1037,1044,7,8.95,10.3,13.3
113,110,0,556,563,7,6.91,10.14,14.67
113,110,1,718,725,7,6.39,9.84,14.13
113,110,2,964,969,5,10.87,12.31,14.22
113,112,0,623,629,6,3.91,7.98,12.4
113,114,0,977,989,12,9.4,11.44,14.35
113,115,0,582,592,10,0.55,7.87,14.79
113,115,1,894,896,2,14.39,14.55,14.75
113,116,0,699,710,11,0.41,7.46,14.51
113,116,1,826,828,2,14.44,14.74,14.95
113,117,0,686,698,12,3.18,8,13.74
113,117,1,928,933,5,12.44,13.25,14.5
113,118,0,461,467,6,6.13,9.55,13.88
113,118,1,615,616,1,14.57,14.73,14.9
113,118,2,688,693,5,10.28,11.99,14.72
113,118,3,764,770,6,6.77,9.65,12.8
113,118,4,839,846,7,0.94,7.76,14.09
113,118,5,915,923,8,0.68,8.14,14.93
113,118,6,991,998,7,3.21,8.07,13.6
113,119,0,561,571,10,1.64,7.69,14.37
113,119,1,684,690,6,10.67,12.04,13.73
113,119,2,784,791,7,3.27,8.05,13.28
113,119,3,891,896,5,10.23,11.95,14.65
114,105,0,545,567,22,0.27,7.67,14.75
114,105,1,985,1019,34,5.05,9.06,14.85
114,105,2,1029,1055,26,1.67,7.69,14.55
114,106,0,638,651,13,3.69,8.71,14.93
114,106,1,1052,1077,25,10.41,11.47,14.26
114,107,0,480,481,1,11.41,12.39,13.38
114,107,1,672,676,4,14.35,14.57,14.91
114,107,2,938,938,0,10.12,10.12,10.12
114,107,3,1057,1077,20,3.07,6.25,14.08
114,109,0,814,830,16,7.07,10.02,14.16
114,110,0,618,636,18,10.92,12.36,14.73
114,110,1,942,958,16,1.39,7.63,14.81
114,112,0,556,570,14,8.01,10.9,14.98
114,112,1,1033,1042,9,10.68,12.16,14.57
114,113,0,977,989,12,9.4,11.44,14.35
114,116,0,595,609,14,1.41,7.54,13.3
114,117,0,828,850,22,3.9,8.71,14.95
114,118,0,718,727,9,10.52,12.09,14.75
114,118,1,737,749,12,8.41,10.65,13.9
114,118,2,999,1013,14,1.8,7.85,14.74
114,119,0,721,724,3,14.47,14.64,14.85
114,119,1,802,817,15,5.56,9.26,14.26
114,119,2,1006,1018,12,4.37,8.53,13.93
115,106,0,705,708,3,14.28,14.54,14.8
115,106,1,1029,1038,9,9.78,11.54,14.21
115,107,0,511,518,7,12.87,13.56,14.72
115,107,1,571,582,11,2.56,8,14.49
115,107,2,820,830,10,3.58,8.19,14.3
115,108,0,469,487,18,0.65,8.44,14.97
115,108,1,982,982,0,12.91,12.91,12.91
115,109,0,450,458,8,9.29,11.88,14.69
115,110,0,1042,1046,4,12.44,13.58,14.78
115,112,0,657,667,10,6.61,9.54,13.37
115,112,1,974,984,10,4.6,8.83,14.32
115,113,0,582,592,10,0.55,7.87,14.79
115,113,1,894,896,2,14.39,14.55,14.75
115,116,0,521,532,11,3.18,8.57,14.73
115,118,0,848,858,10,0.51,7.12,13.47
115,119,0,500,511,11,9.16,11.43,14.68
115,119,1,543,559,16,9.55,11.69,14.92
115,119,2,634,644,10,9.74,11.63,14.74
115,119,3,738,752,14,10.72,12.29,14.72
115,119,4,766,776,10,4.07,8.6,14.48
115,119,5,901,907,6,12.91,13.55,14.34
115,119,6,933,946,13,2.91,8.29,14.64
115,119,7,1035,1040,5,13.52,13.98,14.7
116,105,0,506,516,10,7.93,10.73,14.45
116,105,1,820,820,0,14.48,14.48,14.48
116,105,2,941,949,8,9.88,11.85,14.55
116,107,0,630,641,11,1.22,8.19,13.78
116,107,1,748,791,43,9.75,12.92,14.93
116,107,2,815,816,1,14.66,14.78,14.9
116,107,3,939,940,1,12.99,13.91,14.83
116,108,0,1055,1056,1,12.11,12.98,13.85
116,109,0,872,881,9,4.82,9.29,14.83
116,109,1,1053,1056,3,4.46,9.42,14.44
116,110,0,687,693,6,14.22,14.49,14.88
116,111,0,483,489,6,11.66,12.8,14.63
116,111,1,847,857,10,1,7.43,14.42
116,111,2,972,976,4,14.17,14.54,14.99
116,111,3,1000,1027,27,4.69,8.77,14.26
116,112,0,583,585,2,13.96,14.31,14.69
116,112,1,962,967,5,12.84,13.61,14.64
116,113,0,699,710,11,0.41,7.46,14.51
116,113,1,826,828,2,14.44,14.74,14.95
116,114,0,595,609,14,1.41,7.41,13.3
116,115,0,521,532,11,3.18,8.57,14.73
116,118,0,481,487,6,11.69,12.97,14.7
116,118,1,581,586,5,10.5,12.06,14.39
116,118,2,783,792,9,0.91,7.18,13.51
117,106,0,542,548,6,9.92,11.71,14.37
117,106,1,719,724,5,11.12,12.34,13.88
117,106,2,978,986,8,3.69,8.6,14.45
117,107,0,701,707,6,9.83,11.68,14.16
117,108,0,594,598,4,13.77,14.2,14.85
117,108,1,713,724,11,5.66,9.28,14.07
117,109,0,592,620,28,7.99,10.57,14.56
117,111,0,561,573,12,6.33,9.68,14.32
117,111,1,580,618,38,3.01,8.13,14.48
117,112,0,458,465,7,7.43,10.07,13.37
117,113,0,686,698,12,3.18,8,13.74
117,113,1,928,933,5,12.44,13.25,14.5
117,114,0,828,850,22,3.9,8.71,14.95
117,118,0,684,698,14,8.37,10.9,14.68
117,119,0,673,681,8,9.34,12.01,14.94
118,105,0,865,872,7,10.67,12.12,14.18
118,105,1,1002,1015,13,2.72,7.8,13.84
118,106,0,497,507,10,5.78,9.9,14.87
118,106,1,819,825,6,14.16,14.42,14.83
118,107,0,697,704,7,5.51,9.69,14.81
118,107,1,786,789,3,13.78,14.15,14.53
118,107,2,1020,1030,10,3.59,8.64,14.45
118,108,0,549,552,3,13.02,13.41,13.85
118,108,1,989,997,8,10.94,12.25,14.03
118,109,0,655,664,9,1.45,8.13,14.94
118,110,0,512,519,7,6.5,9.72,14.3
118,111,0,490,506,16,1.49,8.33,14.58
118,111,1,700,706,6,13.64,14.14,14.93
118,112,0,572,593,21,6.25,9.76,14.74
118,112,1,897,904,7,1.27,7.77,14.28
118,113,0,461,467,6,6.13,9.55,13.88
118,113,1,615,616,1,14.57,14.73,14.9
118,113,2,688,693,5,10.28,11.99,14.72
118,113,3,764,770,6,6.77,9.65,12.8
118,113,4,839,845,6,0.94,7.04,14.09
118,113,5,915,923,8,0.68,8.14,14.93
118,113,6,991,998,7,3.21,8.07,13.6
118,114,0,718,727,9,10.52,12.09,14.75
118,114,1,737,749,12,8.41,10.65,13.9
118,114,2,999,1013,14,1.8,7.85,14.74
118,115,0,848,858,10,0.51,7.12,13.47
118,116,0,481,487,6,11.69,12.97,14.7
118,116,1,581,586,5,10.5,12.06,14.39
118,116,2,783,792,9,0.91,7.18,13.51
118,117,0,684,698,14,8.37,10.9,14.68
118,119,0,696,716,20,0.69,7.51,14.3
118,119,1,1004,1011,7,10.68,12.13,14.05
119,105,0,1007,1013,6,11.27,12.61,14.97
119,106,0,874,876,2,13.26,13.63,13.85
119,106,1,1030,1036,6,6.44,9.76,13.74
119,107,0,441,453,12,2.65,8.49,13.75
119,107,1,529,533,4,12.75,13.53,14.99
119,107,2,700,703,3,12.81,13.39,13.98
119,108,0,822,832,10,6.27,9.8,14.49
119,109,0,810,820,10,12.69,13.51,14.85
119,110,0,839,848,9,11.88,13.11,14.6
119,110,1,1022,1037,15,3.39,8.65,14.87
119,111,0,697,706,9,8.58,10.91,14.32
119,112,0,855,855,0,8.86,8.86,8.86
119,112,1,863,867,4,13.85,14.32,14.81
119,113,0,561,571,10,1.64,7.69,14.37
119,113,1,684,690,6,10.67,12.04,13.73
119,113,2,784,791,7,3.27,8.05,13.28
119,113,3,891,896,5,10.23,11.95,14.65
119,114,0,460,469,9,11.61,12.8,14.55
119,114,1,721,724,3,14.47,14.64,14.85
119,114,2,802,817,15,5.56,9.26,14.26
119,114,3,1006,1018,12,4.37,8.53,13.93
119,115,0,500,511,11,9.16,11.43,14.68
119,115,1,543,559,16,9.55,11.69,14.92
119,115,2,634,644,10,9.74,11.63,14.74
119,115,3,738,752,14,10.72,12.29,14.72
119,115,4,766,775,9,4.07,8.01,12.99
119,115,5,901,907,6,12.91,13.55,14.34
119,115,6,933,945,12,2.91,7.8,13.89
119,115,7,1035,1040,5,13.52,13.98,14.7
119,117,0,673,681,8,9.34,11.65,14.94
119,118,0,696,716,20,0.69,7.51,14.3
119,118,1,1004,1011,7,10.68,12.13,14.05
120,121,0,862,871,9,1.25,7.45,13.65
120,121,1,996,1000,4,13.76,14.18,15
120,123,0,1006,1006,0,11.47,11.47,11.47
120,124,0,481,497,16,5.45,9.37,14.76
120,125,0,580,586,6,10.68,12.3,14.34
120,126,0,484,503,19,7.15,9.64,14.53
120,126,1,587,588,1,14.88,14.89,14.89
120,128,0,457,457,0,13.67,13.67,13.67
120,128,1,583,591,8,5.52,8.85,12.86
120,128,2,967,977,10,11.42,12.81,14.79
120,128,3,990,1032,42,3.69,8.49,14.84
120,130,0,771,771,0,9.03,9.03,9.03
120,131,0,890,893,3,13.39,13.71,14.06
120,132,0,593,595,2,7.4,9.96,12.53
120,132,1,816,831,15,4.37,8.91,13.79
120,133,0,582,595,13,3.45,7.57,14.84
120,133,1,812,832,20,0.51,6.76,14.16
120,133,2,964,976,12,3.18,7.87,13.16
120,134,0,828,831,3,13.88,14.31,14.88
120,134,1,913,918,5,9.58,11.21,13.43
121,120,0,862,871,9,1.25,7.45,13.65
121,120,1,995,1000,5,13.76,14.27,15
121,122,0,489,504,15,8.13,10.7,14.52
121,122,1,605,614,9,6.89,10.03,14.34
121,122,2,878,894,16,3.35,8.17,14.05
121,122,3,936,939,3,13.58,14.04,14.71
121,123,0,439,446,7,10.5,11.86,14.36
121,123,1,634,638,4,12.94,13.62,14.37
121,123,2,642,719,77,1.01,7.59,14.77
121,123,3,725,727,2,14.36,14.57,14.94
121,123,4,1005,1005,0,10,10,10
